strategyID,endTime,algorithmStartTime,algorithmDuration,startTime,setupDuration,duration,variation,frequency,depth,deviation,nodes,edges,calls
3,1556853235759,1556853235593,166,1556853235575,18,184,deep,high,14,10,1166,2682,2.3
3,1556853236042,1556853235875,167,1556853235858,17,184,deep,high,14,20,1166,2682,2.3
3,1556853236324,1556853236157,167,1556853236140,17,184,deep,high,14,30,1166,2682,2.3
4,1556853236612,1556853236442,170,1556853236424,18,188,deep,high,14,0,1166,2682,2.3
4,1556853236893,1556853236726,167,1556853236708,18,185,deep,high,14,5,1166,2682,2.3
4,1556853237199,1556853237017,182,1556853236998,19,201,deep,high,14,10,1166,2682,2.3
4,1556853237499,1556853237328,171,1556853237310,18,189,deep,high,14,20,1166,2682,2.3
4,1556853237781,1556853237618,163,1556853237601,17,180,deep,high,14,30,1166,2682,2.3
5,1556853238069,1556853237896,173,1556853237878,18,191,deep,high,14,0,1166,2682,2.3
5,1556853238357,1556853238191,166,1556853238174,17,183,deep,high,14,5,1166,2682,2.3
5,1556853238637,1556853238476,161,1556853238459,17,178,deep,high,14,10,1166,2682,2.3
5,1556853238914,1556853238752,162,1556853238734,18,180,deep,high,14,20,1166,2682,2.3
5,1556853239197,1556853239030,167,1556853239013,17,184,deep,high,14,30,1166,2682,2.3
6,1556853239479,1556853239313,166,1556853239295,18,184,deep,high,14,0,1166,2682,2.3
6,1556853239762,1556853239598,164,1556853239580,18,182,deep,high,14,5,1166,2682,2.3
6,1556853240067,1556853239882,185,1556853239865,17,202,deep,high,14,10,1166,2682,2.3
6,1556853240388,1556853240205,183,1556853240179,26,209,deep,high,14,20,1166,2682,2.3
6,1556853240678,1556853240510,168,1556853240492,18,186,deep,high,14,30,1166,2682,2.3
7,1556853240967,1556853240801,166,1556853240783,18,184,deep,high,14,0,1166,2682,2.3
7,1556853241254,1556853241090,164,1556853241071,19,183,deep,high,14,5,1166,2682,2.3
7,1556853241536,1556853241371,165,1556853241353,18,183,deep,high,14,10,1166,2682,2.3
7,1556853241831,1556853241656,175,1556853241636,20,195,deep,high,14,20,1166,2682,2.3
7,1556853242130,1556853241956,174,1556853241938,18,192,deep,high,14,30,1166,2682,2.3
8,1556853242421,1556853242254,167,1556853242236,18,185,deep,high,14,0,1166,2682,2.3
8,1556853242708,1556853242541,167,1556853242523,18,185,deep,high,14,5,1166,2682,2.3
8,1556853243008,1556853242843,165,1556853242824,19,184,deep,high,14,10,1166,2682,2.3
8,1556853243295,1556853243125,170,1556853243107,18,188,deep,high,14,20,1166,2682,2.3
8,1556853243576,1556853243411,165,1556853243393,18,183,deep,high,14,30,1166,2682,2.3
9,1556853243868,1556853243698,170,1556853243679,19,189,deep,high,14,0,1166,2682,2.3
9,1556853244174,1556853243990,184,1556853243972,18,202,deep,high,14,5,1166,2682,2.3
9,1556853244468,1556853244301,167,1556853244283,18,185,deep,high,14,10,1166,2682,2.3
9,1556853244765,1556853244592,173,1556853244572,20,193,deep,high,14,20,1166,2682,2.3
9,1556853245058,1556853244884,174,1556853244867,17,191,deep,high,14,30,1166,2682,2.3
10,1556853245351,1556853245178,173,1556853245161,17,190,deep,high,14,0,1166,2682,2.3
10,1556853245639,1556853245470,169,1556853245452,18,187,deep,high,14,5,1166,2682,2.3
10,1556853245922,1556853245756,166,1556853245739,17,183,deep,high,14,10,1166,2682,2.3
10,1556853246242,1556853246041,201,1556853246023,18,219,deep,high,14,20,1166,2682,2.3
10,1556853246546,1556853246363,183,1556853246344,19,202,deep,high,14,30,1166,2682,2.3
11,1556853246844,1556853246667,177,1556853246649,18,195,deep,high,14,0,1166,2682,2.3
11,1556853247129,1556853246964,165,1556853246944,20,185,deep,high,14,5,1166,2682,2.3
11,1556853247407,1556853247243,164,1556853247226,17,181,deep,high,14,10,1166,2682,2.3
11,1556853247686,1556853247520,166,1556853247503,17,183,deep,high,14,20,1166,2682,2.3
11,1556853247981,1556853247809,172,1556853247790,19,191,deep,high,14,30,1166,2682,2.3
0,1556853248779,1556853248143,636,1556853248088,55,691,deep,high,15,0,2759,6436,2.333
0,1556853249770,1556853248925,845,1556853248876,49,894,deep,high,15,5,2759,6436,2.333
0,1556853250784,1556853249920,864,1556853249866,54,918,deep,high,15,10,2759,6436,2.333
0,1556853251803,1556853250933,870,1556853250879,54,924,deep,high,15,20,2759,6436,2.333
0,1556853252811,1556853251952,859,1556853251900,52,911,deep,high,15,30,2759,6436,2.333
1,1556853253594,1556853252953,641,1556853252904,49,690,deep,high,15,0,2759,6436,2.333
1,1556853254596,1556853253737,859,1556853253689,48,907,deep,high,15,5,2759,6436,2.333
1,1556853255403,1556853254743,660,1556853254693,50,710,deep,high,15,10,2759,6436,2.333
1,1556853256185,1556853255549,636,1556853255499,50,686,deep,high,15,20,2759,6436,2.333
1,1556853257012,1556853256338,674,1556853256286,52,726,deep,high,15,30,2759,6436,2.333
2,1556853258027,1556853257160,867,1556853257110,50,917,deep,high,15,0,2759,6436,2.333
2,1556853258832,1556853258181,651,1556853258127,54,705,deep,high,15,5,2759,6436,2.333
2,1556853259862,1556853258984,878,1556853258932,52,930,deep,high,15,10,2759,6436,2.333
2,1556853260895,1556853260014,881,1556853259960,54,935,deep,high,15,20,2759,6436,2.333
2,1556853261958,1556853261052,906,1556853260998,54,960,deep,high,15,30,2759,6436,2.333
3,1556853262971,1556853262129,842,1556853262077,52,894,deep,high,15,0,2759,6436,2.333
3,1556853263971,1556853263118,853,1556853263068,50,903,deep,high,15,5,2759,6436,2.333
3,1556853264984,1556853264126,858,1556853264072,54,912,deep,high,15,10,2759,6436,2.333
3,1556853265779,1556853265139,640,1556853265084,55,695,deep,high,15,20,2759,6436,2.333
3,1556853266567,1556853265925,642,1556853265875,50,692,deep,high,15,30,2759,6436,2.333
4,1556853267624,1556853266747,877,1556853266667,80,957,deep,high,15,0,2759,6436,2.333
4,1556853268447,1556853267782,665,1556853267726,56,721,deep,high,15,5,2759,6436,2.333
4,1556853269231,1556853268595,636,1556853268547,48,684,deep,high,15,10,2759,6436,2.333
4,1556853270254,1556853269379,875,1556853269325,54,929,deep,high,15,20,2759,6436,2.333
4,1556853271272,1556853270404,868,1556853270355,49,917,deep,high,15,30,2759,6436,2.333
5,1556853272073,1556853271425,648,1556853271375,50,698,deep,high,15,0,2759,6436,2.333
5,1556853272858,1556853272228,630,1556853272174,54,684,deep,high,15,5,2759,6436,2.333
5,1556853273884,1556853273013,871,1556853272959,54,925,deep,high,15,10,2759,6436,2.333
5,1556853274889,1556853274036,853,1556853273986,50,903,deep,high,15,20,2759,6436,2.333
5,1556853275700,1556853275042,658,1556853274988,54,712,deep,high,15,30,2759,6436,2.333
6,1556853276525,1556853275854,671,1556853275803,51,722,deep,high,15,0,2759,6436,2.333
6,1556853277302,1556853276672,630,1556853276622,50,680,deep,high,15,5,2759,6436,2.333
6,1556853278354,1556853277455,899,1556853277404,51,950,deep,high,15,10,2759,6436,2.333
6,1556853279185,1556853278518,667,1556853278460,58,725,deep,high,15,20,2759,6436,2.333
6,1556853280004,1556853279334,670,1556853279284,50,720,deep,high,15,30,2759,6436,2.333
7,1556853280834,1556853280167,667,1556853280112,55,722,deep,high,15,0,2759,6436,2.333
7,1556853281658,1556853280984,674,1556853280933,51,725,deep,high,15,5,2759,6436,2.333
7,1556853282459,1556853281810,649,1556853281761,49,698,deep,high,15,10,2759,6436,2.333
7,1556853283299,1556853282612,687,1556853282557,55,742,deep,high,15,20,2759,6436,2.333
7,1556853284311,1556853283449,862,1556853283400,49,911,deep,high,15,30,2759,6436,2.333
8,1556853285379,1556853284460,919,1556853284410,50,969,deep,high,15,0,2759,6436,2.333
8,1556853286204,1556853285532,672,1556853285480,52,724,deep,high,15,5,2759,6436,2.333
8,1556853287018,1556853286353,665,1556853286303,50,715,deep,high,15,10,2759,6436,2.333
8,1556853287846,1556853287170,676,1556853287121,49,725,deep,high,15,20,2759,6436,2.333
8,1556853288674,1556853287995,679,1556853287943,52,731,deep,high,15,30,2759,6436,2.333
9,1556853289479,1556853288824,655,1556853288772,52,707,deep,high,15,0,2759,6436,2.333
9,1556853290531,1556853289633,898,1556853289583,50,948,deep,high,15,5,2759,6436,2.333
9,1556853291577,1556853290679,898,1556853290627,52,950,deep,high,15,10,2759,6436,2.333
9,1556853292415,1556853291736,679,1556853291681,55,734,deep,high,15,20,2759,6436,2.333
9,1556853293281,1556853292559,722,1556853292511,48,770,deep,high,15,30,2759,6436,2.333
10,1556853294322,1556853293430,892,1556853293379,51,943,deep,high,15,0,2759,6436,2.333
10,1556853295380,1556853294471,909,1556853294422,49,958,deep,high,15,5,2759,6436,2.333
10,1556853296193,1556853295525,668,1556853295477,48,716,deep,high,15,10,2759,6436,2.333
10,1556853296992,1556853296336,656,1556853296288,48,704,deep,high,15,20,2759,6436,2.333
10,1556853297813,1556853297150,663,1556853297096,54,717,deep,high,15,30,2759,6436,2.333
11,1556853298649,1556853297969,680,1556853297916,53,733,deep,high,15,0,2759,6436,2.333
11,1556853299463,1556853298796,667,1556853298747,49,716,deep,high,15,5,2759,6436,2.333
11,1556853300286,1556853299618,668,1556853299565,53,721,deep,high,15,10,2759,6436,2.333
11,1556853301111,1556853300436,675,1556853300386,50,725,deep,high,15,20,2759,6436,2.333
11,1556853301969,1556853301265,704,1556853301213,52,756,deep,high,15,30,2759,6436,2.333
0,1556853302595,1556853302108,487,1556853302069,39,526,deep,high,16,0,1960,4608,2.351
0,1556853303219,1556853302729,490,1556853302692,37,527,deep,high,16,5,1960,4608,2.351
0,1556853303833,1556853303359,474,1556853303320,39,513,deep,high,16,10,1960,4608,2.351
0,1556853304453,1556853303968,485,1556853303929,39,524,deep,high,16,20,1960,4608,2.351
0,1556853305074,1556853304585,489,1556853304548,37,526,deep,high,16,30,1960,4608,2.351
1,1556853305696,1556853305215,481,1556853305175,40,521,deep,high,16,0,1960,4608,2.351
1,1556853306333,1556853305835,498,1556853305796,39,537,deep,high,16,5,1960,4608,2.351
1,1556853306969,1556853306464,505,1556853306427,37,542,deep,high,16,10,1960,4608,2.351
1,1556853307613,1556853307118,495,1556853307072,46,541,deep,high,16,20,1960,4608,2.351
1,1556853308243,1556853307751,492,1556853307710,41,533,deep,high,16,30,1960,4608,2.351
2,1556853308897,1556853308389,508,1556853308347,42,550,deep,high,16,0,1960,4608,2.351
2,1556853309409,1556853309042,367,1556853308996,46,413,deep,high,16,5,1960,4608,2.351
2,1556853310057,1556853309544,513,1556853309508,36,549,deep,high,16,10,1960,4608,2.351
2,1556853310696,1556853310194,502,1556853310154,40,542,deep,high,16,20,1960,4608,2.351
2,1556853311362,1556853310851,511,1556853310807,44,555,deep,high,16,30,1960,4608,2.351
3,1556853312014,1556853311504,510,1556853311463,41,551,deep,high,16,0,1960,4608,2.351
3,1556853312641,1556853312152,489,1556853312115,37,526,deep,high,16,5,1960,4608,2.351
3,1556853313267,1556853312779,488,1556853312736,43,531,deep,high,16,10,1960,4608,2.351
3,1556853313909,1556853313399,510,1556853313361,38,548,deep,high,16,20,1960,4608,2.351
3,1556853314545,1556853314051,494,1556853314012,39,533,deep,high,16,30,1960,4608,2.351
4,1556853315176,1556853314682,494,1556853314644,38,532,deep,high,16,0,1960,4608,2.351
4,1556853315818,1556853315312,506,1556853315274,38,544,deep,high,16,5,1960,4608,2.351
4,1556853316473,1556853315959,514,1556853315918,41,555,deep,high,16,10,1960,4608,2.351
4,1556853317103,1556853316610,493,1556853316572,38,531,deep,high,16,20,1960,4608,2.351
4,1556853317755,1556853317236,519,1556853317199,37,556,deep,high,16,30,1960,4608,2.351
5,1556853318389,1556853317891,498,1556853317853,38,536,deep,high,16,0,1960,4608,2.351
5,1556853319009,1556853318528,481,1556853318488,40,521,deep,high,16,5,1960,4608,2.351
5,1556853319637,1556853319147,490,1556853319108,39,529,deep,high,16,10,1960,4608,2.351
5,1556853320288,1556853319790,498,1556853319740,50,548,deep,high,16,20,1960,4608,2.351
5,1556853320941,1556853320430,511,1556853320390,40,551,deep,high,16,30,1960,4608,2.351
6,1556853321563,1556853321080,483,1556853321042,38,521,deep,high,16,0,1960,4608,2.351
6,1556853322195,1556853321702,493,1556853321662,40,533,deep,high,16,5,1960,4608,2.351
6,1556853322832,1556853322331,501,1556853322292,39,540,deep,high,16,10,1960,4608,2.351
6,1556853323455,1556853322965,490,1556853322927,38,528,deep,high,16,20,1960,4608,2.351
6,1556853324086,1556853323591,495,1556853323552,39,534,deep,high,16,30,1960,4608,2.351
7,1556853324734,1556853324222,512,1556853324183,39,551,deep,high,16,0,1960,4608,2.351
7,1556853325366,1556853324868,498,1556853324830,38,536,deep,high,16,5,1960,4608,2.351
7,1556853326017,1556853325510,507,1556853325468,42,549,deep,high,16,10,1960,4608,2.351
7,1556853326666,1556853326159,507,1556853326120,39,546,deep,high,16,20,1960,4608,2.351
7,1556853327322,1556853326800,522,1556853326763,37,559,deep,high,16,30,1960,4608,2.351
8,1556853327966,1556853327460,506,1556853327420,40,546,deep,high,16,0,1960,4608,2.351
8,1556853328593,1556853328101,492,1556853328063,38,530,deep,high,16,5,1960,4608,2.351
8,1556853329248,1556853328734,514,1556853328693,41,555,deep,high,16,10,1960,4608,2.351
8,1556853329891,1556853329380,511,1556853329342,38,549,deep,high,16,20,1960,4608,2.351
8,1556853330561,1556853330032,529,1556853329991,41,570,deep,high,16,30,1960,4608,2.351
9,1556853331218,1556853330703,515,1556853330659,44,559,deep,high,16,0,1960,4608,2.351
9,1556853331866,1556853331351,515,1556853331315,36,551,deep,high,16,5,1960,4608,2.351
9,1556853332576,1556853332057,519,1556853331994,63,582,deep,high,16,10,1960,4608,2.351
9,1556853333228,1556853332712,516,1556853332674,38,554,deep,high,16,20,1960,4608,2.351
9,1556853333868,1556853333361,507,1556853333322,39,546,deep,high,16,30,1960,4608,2.351
10,1556853334530,1556853334008,522,1556853333970,38,560,deep,high,16,0,1960,4608,2.351
10,1556853335168,1556853334673,495,1556853334634,39,534,deep,high,16,5,1960,4608,2.351
10,1556853335826,1556853335312,514,1556853335273,39,553,deep,high,16,10,1960,4608,2.351
10,1556853336486,1556853335965,521,1556853335924,41,562,deep,high,16,20,1960,4608,2.351
10,1556853337134,1556853336626,508,1556853336584,42,550,deep,high,16,30,1960,4608,2.351
11,1556853337791,1556853337268,523,1556853337229,39,562,deep,high,16,0,1960,4608,2.351
11,1556853338442,1556853337924,518,1556853337886,38,556,deep,high,16,5,1960,4608,2.351
11,1556853339094,1556853338578,516,1556853338540,38,554,deep,high,16,10,1960,4608,2.351
11,1556853339604,1556853339228,376,1556853339190,38,414,deep,high,16,20,1960,4608,2.351
11,1556853340265,1556853339752,513,1556853339707,45,558,deep,high,16,30,1960,4608,2.351
0,1556853341354,1556853340425,929,1556853340366,59,988,deep,high,17,0,3499,8133,2.324
0,1556853342421,1556853341508,913,1556853341450,58,971,deep,high,17,5,3499,8133,2.324
0,1556853343543,1556853342574,969,1556853342518,56,1025,deep,high,17,10,3499,8133,2.324
0,1556853344618,1556853343704,914,1556853343648,56,970,deep,high,17,20,3499,8133,2.324
0,1556853345710,1556853344784,926,1556853344724,60,986,deep,high,17,30,3499,8133,2.324
1,1556853346814,1556853345866,948,1556853345808,58,1006,deep,high,17,0,3499,8133,2.324
1,1556853347908,1556853346978,930,1556853346920,58,988,deep,high,17,5,3499,8133,2.324
1,1556853349035,1556853348068,967,1556853348008,60,1027,deep,high,17,10,3499,8133,2.324
1,1556853350154,1556853349208,946,1556853349147,61,1007,deep,high,17,20,3499,8133,2.324
1,1556853351237,1556853350311,926,1556853350254,57,983,deep,high,17,30,3499,8133,2.324
2,1556853352374,1556853351398,976,1556853351338,60,1036,deep,high,17,0,3499,8133,2.324
2,1556853353463,1556853352531,932,1556853352474,57,989,deep,high,17,5,3499,8133,2.324
2,1556853354564,1556853353625,939,1556853353563,62,1001,deep,high,17,10,3499,8133,2.324
2,1556853355666,1556853354727,939,1556853354668,59,998,deep,high,17,20,3499,8133,2.324
2,1556853356776,1556853355822,954,1556853355765,57,1011,deep,high,17,30,3499,8133,2.324
3,1556853357879,1556853356935,944,1556853356876,59,1003,deep,high,17,0,3499,8133,2.324
3,1556853358990,1556853358038,952,1556853357978,60,1012,deep,high,17,5,3499,8133,2.324
3,1556853360104,1556853359153,951,1556853359094,59,1010,deep,high,17,10,3499,8133,2.324
3,1556853361260,1556853360299,961,1556853360241,58,1019,deep,high,17,20,3499,8133,2.324
3,1556853362361,1556853361418,943,1556853361359,59,1002,deep,high,17,30,3499,8133,2.324
4,1556853363477,1556853362524,953,1556853362464,60,1013,deep,high,17,0,3499,8133,2.324
4,1556853364606,1556853363639,967,1556853363577,62,1029,deep,high,17,5,3499,8133,2.324
4,1556853365714,1556853364759,955,1556853364701,58,1013,deep,high,17,10,3499,8133,2.324
4,1556853366814,1556853365870,944,1556853365813,57,1001,deep,high,17,20,3499,8133,2.324
4,1556853367916,1556853366975,941,1556853366914,61,1002,deep,high,17,30,3499,8133,2.324
5,1556853368991,1556853368087,904,1556853368020,67,971,deep,high,17,0,3499,8133,2.324
5,1556853370085,1556853369157,928,1556853369092,65,993,deep,high,17,5,3499,8133,2.324
5,1556853371189,1556853370249,940,1556853370186,63,1003,deep,high,17,10,3499,8133,2.324
5,1556853372289,1556853371348,941,1556853371287,61,1002,deep,high,17,20,3499,8133,2.324
5,1556853373393,1556853372445,948,1556853372388,57,1005,deep,high,17,30,3499,8133,2.324
6,1556853374489,1556853373544,945,1556853373488,56,1001,deep,high,17,0,3499,8133,2.324
6,1556853375609,1556853374654,955,1556853374592,62,1017,deep,high,17,5,3499,8133,2.324
6,1556853376738,1556853375769,969,1556853375709,60,1029,deep,high,17,10,3499,8133,2.324
6,1556853377838,1556853376907,931,1556853376839,68,999,deep,high,17,20,3499,8133,2.324
6,1556853378971,1556853378002,969,1556853377941,61,1030,deep,high,17,30,3499,8133,2.324
7,1556853380087,1556853379133,954,1556853379074,59,1013,deep,high,17,0,3499,8133,2.324
7,1556853381200,1556853380250,950,1556853380191,59,1009,deep,high,17,5,3499,8133,2.324
7,1556853382335,1556853381361,974,1556853381302,59,1033,deep,high,17,10,3499,8133,2.324
7,1556853383435,1556853382493,942,1556853382432,61,1003,deep,high,17,20,3499,8133,2.324
7,1556853384536,1556853383598,938,1556853383540,58,996,deep,high,17,30,3499,8133,2.324
8,1556853385661,1556853384699,962,1556853384638,61,1023,deep,high,17,0,3499,8133,2.324
8,1556853386795,1556853385830,965,1556853385765,65,1030,deep,high,17,5,3499,8133,2.324
8,1556853387920,1556853386953,967,1556853386892,61,1028,deep,high,17,10,3499,8133,2.324
8,1556853389097,1556853388087,1010,1556853388022,65,1075,deep,high,17,20,3499,8133,2.324
8,1556853390245,1556853389255,990,1556853389196,59,1049,deep,high,17,30,3499,8133,2.324
9,1556853391402,1556853390419,983,1556853390355,64,1047,deep,high,17,0,3499,8133,2.324
9,1556853392530,1556853391570,960,1556853391507,63,1023,deep,high,17,5,3499,8133,2.324
9,1556853393661,1556853392694,967,1556853392631,63,1030,deep,high,17,10,3499,8133,2.324
9,1556853394760,1556853393817,943,1556853393759,58,1001,deep,high,17,20,3499,8133,2.324
9,1556853395884,1556853394920,964,1556853394861,59,1023,deep,high,17,30,3499,8133,2.324
10,1556853396993,1556853396042,951,1556853395983,59,1010,deep,high,17,0,3499,8133,2.324
10,1556853398220,1556853397161,1059,1556853397096,65,1124,deep,high,17,5,3499,8133,2.324
10,1556853399342,1556853398379,963,1556853398319,60,1023,deep,high,17,10,3499,8133,2.324
10,1556853400462,1556853399501,961,1556853399442,59,1020,deep,high,17,20,3499,8133,2.324
10,1556853401574,1556853400631,943,1556853400566,65,1008,deep,high,17,30,3499,8133,2.324
11,1556853402749,1556853401736,1013,1556853401674,62,1075,deep,high,17,0,3499,8133,2.324
11,1556853403899,1556853402910,989,1556853402849,61,1050,deep,high,17,5,3499,8133,2.324
11,1556853405024,1556853404061,963,1556853404002,59,1022,deep,high,17,10,3499,8133,2.324
11,1556853406152,1556853405193,959,1556853405133,60,1019,deep,high,17,20,3499,8133,2.324
11,1556853407283,1556853406313,970,1556853406253,60,1030,deep,high,17,30,3499,8133,2.324
0,1556853408797,1556853407463,1334,1556853407385,78,1412,deep,high,18,0,4862,11405,2.346
0,1556853410342,1556853408968,1374,1556853408893,75,1449,deep,high,18,5,4862,11405,2.346
0,1556853411886,1556853410529,1357,1556853410447,82,1439,deep,high,18,10,4862,11405,2.346
0,1556853413459,1556853412081,1378,1556853411990,91,1469,deep,high,18,20,4862,11405,2.346
0,1556853414988,1556853413638,1350,1556853413557,81,1431,deep,high,18,30,4862,11405,2.346
1,1556853416546,1556853415170,1376,1556853415090,80,1456,deep,high,18,0,4862,11405,2.346
1,1556853418107,1556853416731,1376,1556853416649,82,1458,deep,high,18,5,4862,11405,2.346
1,1556853419705,1556853418291,1414,1556853418213,78,1492,deep,high,18,10,4862,11405,2.346
1,1556853421544,1556853419886,1658,1556853419804,81,1740,deep,high,18,20,4862,11405,2.346
1,1556853423119,1556853421725,1394,1556853421646,79,1473,deep,high,18,30,4862,11405,2.346
2,1556853424674,1556853423302,1372,1556853423221,81,1453,deep,high,18,0,4862,11405,2.346
2,1556853426244,1556853424859,1385,1556853424773,86,1471,deep,high,18,5,4862,11405,2.346
2,1556853427775,1556853426422,1353,1556853426342,80,1433,deep,high,18,10,4862,11405,2.346
2,1556853429373,1556853427954,1419,1556853427875,79,1498,deep,high,18,20,4862,11405,2.346
2,1556853430950,1556853429549,1401,1556853429472,77,1478,deep,high,18,30,4862,11405,2.346
3,1556853432510,1556853431137,1373,1556853431058,79,1452,deep,high,18,0,4862,11405,2.346
3,1556853434058,1556853432688,1370,1556853432611,77,1447,deep,high,18,5,4862,11405,2.346
3,1556853435576,1556853434243,1333,1556853434167,76,1409,deep,high,18,10,4862,11405,2.346
3,1556853437137,1556853435767,1370,1556853435687,80,1450,deep,high,18,20,4862,11405,2.346
3,1556853438678,1556853437316,1362,1556853437239,77,1439,deep,high,18,30,4862,11405,2.346
4,1556853440220,1556853438851,1369,1556853438776,75,1444,deep,high,18,0,4862,11405,2.346
4,1556853441757,1556853440396,1361,1556853440321,75,1436,deep,high,18,5,4862,11405,2.346
4,1556853443313,1556853441932,1381,1556853441854,78,1459,deep,high,18,10,4862,11405,2.346
4,1556853445016,1556853443491,1525,1556853443411,80,1605,deep,high,18,20,4862,11405,2.346
4,1556853446588,1556853445200,1388,1556853445120,80,1468,deep,high,18,30,4862,11405,2.346
5,1556853448153,1556853446769,1384,1556853446691,78,1462,deep,high,18,0,4862,11405,2.346
5,1556853449694,1556853448328,1366,1556853448252,76,1442,deep,high,18,5,4862,11405,2.346
5,1556853451285,1556853449879,1406,1556853449794,85,1491,deep,high,18,10,4862,11405,2.346
5,1556853452862,1556853451467,1395,1556853451389,78,1473,deep,high,18,20,4862,11405,2.346
5,1556853454443,1556853453042,1401,1556853452961,81,1482,deep,high,18,30,4862,11405,2.346
6,1556853455984,1556853454634,1350,1556853454556,78,1428,deep,high,18,0,4862,11405,2.346
6,1556853457544,1556853456168,1376,1556853456089,79,1455,deep,high,18,5,4862,11405,2.346
6,1556853459080,1556853457727,1353,1556853457646,81,1434,deep,high,18,10,4862,11405,2.346
6,1556853460642,1556853459264,1378,1556853459185,79,1457,deep,high,18,20,4862,11405,2.346
6,1556853462198,1556853460821,1377,1556853460744,77,1454,deep,high,18,30,4862,11405,2.346
7,1556853463758,1556853462378,1380,1556853462302,76,1456,deep,high,18,0,4862,11405,2.346
7,1556853465328,1556853463942,1386,1556853463859,83,1469,deep,high,18,5,4862,11405,2.346
7,1556853466899,1556853465511,1388,1556853465428,83,1471,deep,high,18,10,4862,11405,2.346
7,1556853468502,1556853467078,1424,1556853466996,82,1506,deep,high,18,20,4862,11405,2.346
7,1556853470057,1556853468683,1374,1556853468602,81,1455,deep,high,18,30,4862,11405,2.346
8,1556853471620,1556853470245,1375,1556853470162,83,1458,deep,high,18,0,4862,11405,2.346
8,1556853473219,1556853471819,1400,1556853471731,88,1488,deep,high,18,5,4862,11405,2.346
8,1556853474815,1556853473401,1414,1556853473323,78,1492,deep,high,18,10,4862,11405,2.346
8,1556853476392,1556853474998,1394,1556853474916,82,1476,deep,high,18,20,4862,11405,2.346
8,1556853477954,1556853476581,1373,1556853476493,88,1461,deep,high,18,30,4862,11405,2.346
9,1556853479534,1556853478132,1402,1556853478055,77,1479,deep,high,18,0,4862,11405,2.346
9,1556853481124,1556853479726,1398,1556853479643,83,1481,deep,high,18,5,4862,11405,2.346
9,1556853482771,1556853481337,1434,1556853481247,90,1524,deep,high,18,10,4862,11405,2.346
9,1556853484324,1556853482944,1380,1556853482868,76,1456,deep,high,18,20,4862,11405,2.346
9,1556853485891,1556853484499,1392,1556853484423,76,1468,deep,high,18,30,4862,11405,2.346
10,1556853487437,1556853486087,1350,1556853486008,79,1429,deep,high,18,0,4862,11405,2.346
10,1556853488995,1556853487618,1377,1556853487538,80,1457,deep,high,18,5,4862,11405,2.346
10,1556853490575,1556853489183,1392,1556853489105,78,1470,deep,high,18,10,4862,11405,2.346
10,1556853492350,1556853490762,1588,1556853490679,83,1671,deep,high,18,20,4862,11405,2.346
10,1556853493928,1556853492530,1398,1556853492450,80,1478,deep,high,18,30,4862,11405,2.346
11,1556853495513,1556853494118,1395,1556853494030,88,1483,deep,high,18,0,4862,11405,2.346
11,1556853497099,1556853495692,1407,1556853495614,78,1485,deep,high,18,5,4862,11405,2.346
11,1556853498677,1556853497295,1382,1556853497214,81,1463,deep,high,18,10,4862,11405,2.346
11,1556853500251,1556853498850,1401,1556853498773,77,1478,deep,high,18,20,4862,11405,2.346
11,1556853501832,1556853500427,1405,1556853500350,77,1482,deep,high,18,30,4862,11405,2.346
0,1556853504227,1556853502065,2162,1556853501938,127,2289,deep,high,19,0,7269,17007,2.34
0,1556853506634,1556853504466,2168,1556853504330,136,2304,deep,high,19,5,7269,17007,2.34
0,1556853508950,1556853506878,2072,1556853506737,141,2213,deep,high,19,10,7269,17007,2.34
0,1556853511334,1556853509174,2160,1556853509051,123,2283,deep,high,19,20,7269,17007,2.34
0,1556853513694,1556853511568,2126,1556853511439,129,2255,deep,high,19,30,7269,17007,2.34
1,1556853516092,1556853513921,2171,1556853513792,129,2300,deep,high,19,0,7269,17007,2.34
1,1556853518454,1556853516317,2137,1556853516192,125,2262,deep,high,19,5,7269,17007,2.34
1,1556853520858,1556853518685,2173,1556853518559,126,2299,deep,high,19,10,7269,17007,2.34
1,1556853523244,1556853521080,2164,1556853520959,121,2285,deep,high,19,20,7269,17007,2.34
1,1556853525677,1556853523502,2175,1556853523349,153,2328,deep,high,19,30,7269,17007,2.34
2,1556853528094,1556853525903,2191,1556853525780,123,2314,deep,high,19,0,7269,17007,2.34
2,1556853530590,1556853528316,2274,1556853528194,122,2396,deep,high,19,5,7269,17007,2.34
2,1556853532968,1556853530821,2147,1556853530691,130,2277,deep,high,19,10,7269,17007,2.34
2,1556853535334,1556853533216,2118,1556853533077,139,2257,deep,high,19,20,7269,17007,2.34
2,1556853537660,1556853535569,2091,1556853535438,131,2222,deep,high,19,30,7269,17007,2.34
3,1556853540008,1556853537890,2118,1556853537770,120,2238,deep,high,19,0,7269,17007,2.34
3,1556853542353,1556853540231,2122,1556853540109,122,2244,deep,high,19,5,7269,17007,2.34
3,1556853544709,1556853542579,2130,1556853542453,126,2256,deep,high,19,10,7269,17007,2.34
3,1556853547179,1556853544938,2241,1556853544812,126,2367,deep,high,19,20,7269,17007,2.34
3,1556853549660,1556853547448,2212,1556853547283,165,2377,deep,high,19,30,7269,17007,2.34
4,1556853552071,1556853549885,2186,1556853549758,127,2313,deep,high,19,0,7269,17007,2.34
